usertype,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
Member,6,Sunday,16,52.000000,1.814423,0.233333,6.166667,1.222060,0.169469,1.493432,0.673526,1.488952,2.832803,0.945833,1.516667,2.266667,4.123333,5.648167
Member,6,Sunday,17,52.000000,1.538462,0.033333,3.850000,0.964730,0.133784,0.930703,0.627074,0.396066,-0.407293,0.862500,1.416667,2.154167,3.330000,3.629000
Member,6,Sunday,18,52.000000,1.266987,0.000000,2.900000,0.754236,0.104594,0.568872,0.595299,0.215815,-0.743180,0.716667,1.225000,1.795833,2.424167,2.866000
Member,6,Sunday,19,52.000000,0.872756,0.000000,3.116667,0.685168,0.095016,0.469456,0.785063,1.327189,2.076834,0.383333,0.808333,1.233333,2.221667,2.938167
Member,6,Sunday,20,52.000000,0.778846,0.000000,3.450000,0.808109,0.112065,0.653040,1.037572,1.444352,1.843052,0.179167,0.558333,1.066667,2.460833,3.127000
Member,6,Sunday,21,52.000000,0.553526,0.000000,2.366667,0.528474,0.073286,0.279285,0.954742,1.282969,1.648190,0.116667,0.400000,0.816667,1.525000,2.069167
Member,6,Sunday,22,52.000000,0.307692,0.000000,1.600000,0.315235,0.043715,0.099373,1.024514,1.781223,4.633435,0.066667,0.208333,0.454167,0.795000,1.345000
Member,6,Sunday,23,52.000000,0.228526,0.000000,1.050000,0.260704,0.036153,0.067967,1.140809,1.757368,2.668705,0.066667,0.150000,0.287500,0.832500,1.016000
Short-Term Pass Holder,0,Monday,0,52.000000,0.622756,0.000000,4.200000,0.992680,0.137660,0.985414,1.594011,1.857604,3.059972,0.000000,0.000000,0.866667,2.798333,3.681500
Short-Term Pass Holder,0,Monday,1,52.000000,0.376603,0.000000,4.250000,0.915339,0.126935,0.837846,2.430518,3.015906,9.004797,0.000000,0.000000,0.162500,2.405000,3.935500
Short-Term Pass Holder,0,Monday,2,52.000000,0.316667,0.000000,4.333333,0.715545,0.099228,0.512004,2.259615,3.974577,19.539763,0.000000,0.000000,0.308333,1.513333,3.032833
Short-Term Pass Holder,0,Monday,3,52.000000,0.358974,0.000000,5.333333,1.017925,0.141161,1.036171,2.835647,3.664661,14.346419,0.000000,0.000000,0.000000,1.909167,4.772333
Short-Term Pass Holder,0,Monday,4,52.000000,0.140385,0.000000,2.150000,0.391472,0.054287,0.153250,2.788564,3.479969,13.803589,0.000000,0.000000,0.000000,0.940833,1.563500
Short-Term Pass Holder,0,Monday,5,52.000000,0.126923,0.000000,1.000000,0.255232,0.035394,0.065143,2.010917,2.074964,3.255097,0.000000,0.000000,0.116667,0.716667,0.923500
Short-Term Pass Holder,0,Monday,6,52.000000,0.158654,0.000000,1.650000,0.331523,0.045974,0.109907,2.089598,2.938061,9.376417,0.000000,0.000000,0.158333,0.809167,1.437500
Short-Term Pass Holder,0,Monday,7,52.000000,0.415705,0.000000,2.633333,0.595896,0.082636,0.355092,1.433458,2.158085,4.792875,0.000000,0.191667,0.545833,1.689167,2.497333
Short-Term Pass Holder,0,Monday,8,52.000000,0.965385,0.000000,5.000000,1.136443,0.157596,1.291502,1.177191,1.992302,4.291119,0.112500,0.733333,1.258333,3.657500,4.804500
Short-Term Pass Holder,0,Monday,9,52.000000,2.046154,0.000000,13.133333,2.500119,0.346704,6.250595,1.221863,2.380659,7.274719,0.262500,1.308333,2.587500,6.917500,10.719333
Short-Term Pass Holder,0,Monday,10,52.000000,3.444551,0.000000,18.200000,4.000675,0.554794,16.005400,1.161450,1.789050,3.322001,0.679167,1.883333,5.033333,11.449167,16.066500
Short-Term Pass Holder,0,Monday,11,52.000000,4.624038,0.000000,18.600000,4.477494,0.620917,20.047957,0.968308,1.297719,1.632720,1.112500,3.350000,6.812500,13.397500,17.614000
Short-Term Pass Holder,0,Monday,12,52.000000,5.863462,0.000000,25.150000,5.517285,0.765110,30.440436,0.940960,1.411108,2.337672,1.395833,4.975000,7.720833,16.593333,22.268500
Short-Term Pass Holder,0,Monday,13,52.000000,6.643590,0.000000,24.083333,6.170743,0.855728,38.078074,0.928827,1.043512,0.556943,1.362500,5.291667,10.258333,20.405833,22.519333
Short-Term Pass Holder,0,Monday,14,52.000000,7.454808,0.000000,33.383333,8.231285,1.141474,67.754045,1.104158,1.519000,2.212456,1.487500,4.366667,12.050000,24.044167,32.788333
Short-Term Pass Holder,0,Monday,15,52.000000,7.713141,0.000000,38.183333,8.979241,1.245197,80.626768,1.164148,1.914653,3.694826,1.420833,4.625000,10.879167,27.535833,37.477833
Short-Term Pass Holder,0,Monday,16,52.000000,7.500000,0.000000,31.800000,7.704404,1.068409,59.357843,1.027254,1.463522,1.950919,1.483333,5.625000,10.912500,23.936667,30.593000
Short-Term Pass Holder,0,Monday,17,52.000000,6.741026,0.000000,28.183333,6.909575,0.958186,47.742227,1.025004,1.380070,1.477353,1.408333,5.875000,8.241667,22.487500,25.811833
Short-Term Pass Holder,0,Monday,18,52.000000,5.252244,0.000000,25.433333,5.960018,0.826506,35.521819,1.134757,1.750642,3.197155,0.812500,3.958333,6.891667,17.175000,24.260333
Short-Term Pass Holder,0,Monday,19,52.000000,4.343910,0.000000,22.333333,5.231983,0.725546,27.373650,1.204441,1.683389,2.726691,0.270833,3.100000,5.937500,15.861667,20.301833
Short-Term Pass Holder,0,Monday,20,52.000000,3.175000,0.000000,21.150000,4.526343,0.627691,20.487783,1.425620,2.218595,5.539277,0.025000,1.333333,4.770833,10.365000,19.569000
Short-Term Pass Holder,0,Monday,21,52.000000,1.713462,0.000000,8.700000,2.255463,0.312776,5.087114,1.316320,1.536769,1.470208,0.000000,0.658333,2.250000,6.895000,7.824500
Short-Term Pass Holder,0,Monday,22,52.000000,0.990705,0.000000,6.016667,1.432575,0.198662,2.052270,1.446015,2.424886,5.897719,0.087500,0.466667,1.250000,4.443333,5.940167
Short-Term Pass Holder,0,Monday,23,52.000000,0.654487,0.000000,4.266667,0.963366,0.133595,0.928073,1.471940,1.897945,3.565182,0.000000,0.183333,1.000000,2.843333,3.603667
Short-Term Pass Holder,1,Tuesday,0,52.000000,0.526282,0.000000,4.566667,1.121615,0.155540,1.258021,2.131206,2.505126,5.511902,0.000000,0.000000,0.420833,3.598333,4.328667
Short-Term Pass Holder,1,Tuesday,1,52.000000,0.494872,0.000000,4.950000,1.165670,0.161649,1.358786,2.355498,2.755237,6.916783,0.000000,0.000000,0.204167,3.642500,4.652500
Short-Term Pass Holder,1,Tuesday,2,52.000000,0.214103,0.000000,4.000000,0.713566,0.098954,0.509176,3.332823,4.217624,18.424531,0.000000,0.000000,0.008333,1.340000,3.337000
Short-Term Pass Holder,1,Tuesday,3,52.000000,0.082692,0.000000,2.066667,0.331957,0.046034,0.110196,4.014368,5.134963,27.806590,0.000000,0.000000,0.000000,0.331667,1.624667
Short-Term Pass Holder,1,Tuesday,4,52.000000,0.039744,0.000000,1.016667,0.173712,0.024090,0.030176,4.370826,5.011586,25.045890,0.000000,0.000000,0.000000,0.089167,0.880667
Short-Term Pass Holder,1,Tuesday,5,52.000000,0.110577,0.000000,1.983333,0.315884,0.043805,0.099782,2.856686,4.649124,25.041325,0.000000,0.000000,0.087500,0.591667,1.405333
Short-Term Pass Holder,1,Tuesday,6,52.000000,0.157372,0.000000,1.466667,0.301637,0.041830,0.090985,1.916716,3.179462,11.295640,0.000000,0.000000,0.233333,0.585833,1.432667
Short-Term Pass Holder,1,Tuesday,7,52.000000,0.393910,0.000000,2.116667,0.509432,0.070646,0.259521,1.293269,1.541737,2.015354,0.000000,0.166667,0.645833,1.330833,1.938167
Short-Term Pass Holder,1,Tuesday,8,52.000000,0.758974,0.000000,5.300000,1.021956,0.141720,1.044395,1.346497,2.415566,7.184097,0.120833,0.433333,0.962500,2.843333,4.229000
Short-Term Pass Holder,1,Tuesday,9,52.000000,1.407051,0.000000,7.066667,1.509247,0.209295,2.277825,1.072631,1.481889,2.657818,0.270833,0.825000,2.391667,4.047500,5.927667
Short-Term Pass Holder,1,Tuesday,10,52.000000,1.983654,0.000000,8.633333,2.078551,0.288243,4.320376,1.047840,1.278977,1.367095,0.345833,1.283333,3.141667,6.098333,8.029833
Short-Term Pass Holder,1,Tuesday,11,52.000000,3.366667,0.000000,14.933333,3.025723,0.419592,9.155000,0.898730,1.463795,3.062306,1.000000,2.866667,4.495833,8.065833,12.689333
Short-Term Pass Holder,1,Tuesday,12,52.000000,4.268269,0.000000,13.916667,4.117853,0.571043,16.956713,0.964759,0.884339,-0.382582,0.920833,2.325000,7.166667,12.112500,13.780667
Short-Term Pass Holder,1,Tuesday,13,52.000000,4.248718,0.000000,16.366667,4.144195,0.574697,17.174356,0.975399,0.966900,0.200112,0.716667,2.916667,6.783333,11.585833,14.845167
Short-Term Pass Holder,1,Tuesday,14,52.000000,5.731090,0.000000,18.050000,5.038580,0.698725,25.387288,0.879166,0.648321,-0.767721,1.383333,4.200000,10.316667,14.336667,16.800500
Short-Term Pass Holder,1,Tuesday,15,52.000000,6.187500,0.000000,22.916667,5.853430,0.811725,34.262646,0.946009,0.938548,0.284822,1.529167,3.991667,10.554167,15.273333,22.270667
Short-Term Pass Holder,1,Tuesday,16,52.000000,5.031731,0.000000,18.350000,5.186576,0.719249,26.900569,1.030774,0.903410,-0.378719,0.595833,2.750000,8.808333,13.840000,17.508500
Short-Term Pass Holder,1,Tuesday,17,52.000000,4.666667,0.000000,16.250000,4.471981,0.620152,19.998617,0.958282,0.949533,0.069994,0.887500,3.716667,6.725000,13.315000,15.850500
Short-Term Pass Holder,1,Tuesday,18,52.000000,4.323718,0.000000,17.716667,4.817660,0.668089,23.209851,1.114240,1.321415,1.047561,0.483333,2.841667,6.137500,15.125000,17.444667
Short-Term Pass Holder,1,Tuesday,19,52.000000,3.440064,0.000000,15.866667,4.427497,0.613983,19.602726,1.287039,1.263726,0.355233,0.112500,1.366667,5.433333,12.085833,14.617167
Short-Term Pass Holder,1,Tuesday,20,52.000000,2.304487,0.000000,12.433333,3.341368,0.463364,11.164740,1.449940,1.643901,1.670784,0.000000,0.616667,2.658333,9.806667,11.685333
Short-Term Pass Holder,1,Tuesday,21,52.000000,1.626923,0.000000,8.683333,2.090786,0.289940,4.371385,1.285117,1.358182,1.271701,0.000000,0.575000,3.004167,5.472500,7.212833
Short-Term Pass Holder,1,Tuesday,22,52.000000,0.966346,0.000000,4.716667,1.417862,0.196622,2.010332,1.467240,1.617859,1.348471,0.000000,0.350000,1.183333,4.235833,4.674167
Short-Term Pass Holder,1,Tuesday,23,52.000000,0.593269,0.000000,4.366667,0.967017,0.134101,0.935123,1.629981,1.888674,3.533901,0.000000,0.075000,0.762500,2.400000,3.431667
Short-Term Pass Holder,2,Wednesday,0,52.000000,0.288782,0.000000,2.783333,0.566472,0.078555,0.320890,1.961589,2.506199,7.192767,0.000000,0.000000,0.258333,1.234167,2.324333
Short-Term Pass Holder,2,Wednesday,1,52.000000,0.198718,0.000000,1.983333,0.457101,0.063389,0.208942,2.300252,2.653700,6.446929,0.000000,0.000000,0.141667,1.335833,1.830333
Short-Term Pass Holder,2,Wednesday,2,52.000000,0.153526,0.000000,1.966667,0.388132,0.053824,0.150646,2.528124,3.175026,10.582806,0.000000,0.000000,0.000000,1.087500,1.626667
Short-Term Pass Holder,2,Wednesday,3,52.000000,0.107692,0.000000,2.133333,0.411920,0.057123,0.169678,3.824973,4.465158,19.672723,0.000000,0.000000,0.000000,0.493333,2.065333
Short-Term Pass Holder,2,Wednesday,4,52.000000,0.099359,0.000000,1.166667,0.274079,0.038008,0.075119,2.758475,3.016842,8.055601,0.000000,0.000000,0.012500,0.825833,1.090167
Short-Term Pass Holder,2,Wednesday,5,52.000000,0.204808,0.000000,1.150000,0.340756,0.047254,0.116115,1.663786,1.847505,2.393305,0.000000,0.000000,0.283333,1.107500,1.141500
Short-Term Pass Holder,2,Wednesday,6,52.000000,0.419551,0.000000,4.316667,0.735230,0.101958,0.540563,1.752420,3.319609,14.932500,0.000000,0.100000,0.712500,1.409167,3.092667
Short-Term Pass Holder,2,Wednesday,7,52.000000,0.617308,0.000000,3.533333,0.832797,0.115488,0.693551,1.349079,1.859763,3.373782,0.000000,0.258333,0.870833,2.190833,3.363333
Short-Term Pass Holder,2,Wednesday,8,52.000000,1.066346,0.000000,7.100000,1.392364,0.193086,1.938676,1.305733,2.195369,6.152637,0.154167,0.566667,1.400000,3.214167,5.825000
Short-Term Pass Holder,2,Wednesday,9,52.000000,1.290064,0.000000,5.733333,1.562985,0.216747,2.442922,1.211556,1.459584,1.209773,0.154167,0.633333,1.791667,4.877500,5.444333
Short-Term Pass Holder,2,Wednesday,10,52.000000,2.405449,0.000000,10.666667,2.543857,0.352769,6.471206,1.057539,1.396455,1.568242,0.516667,1.500000,3.529167,6.930000,9.969667
Short-Term Pass Holder,2,Wednesday,11,52.000000,3.169231,0.000000,11.150000,2.949518,0.409025,8.699656,0.930673,0.857059,-0.174731,0.716667,2.233333,5.320833,8.705000,10.368000
Short-Term Pass Holder,2,Wednesday,12,52.000000,3.981410,0.000000,14.600000,3.754751,0.520690,14.098155,0.943071,1.208888,1.095131,1.025000,2.833333,5.858333,11.700833,14.209000
Short-Term Pass Holder,2,Wednesday,13,52.000000,4.108974,0.000000,18.366667,4.410430,0.611617,19.451890,1.073365,1.659240,2.297776,1.087500,2.575000,5.508333,14.218333,17.117167
Short-Term Pass Holder,2,Wednesday,14,52.000000,4.968590,0.000000,15.783333,4.347004,0.602821,18.896445,0.874897,0.847240,-0.222077,1.287500,3.641667,7.391667,12.711667,15.638833
Short-Term Pass Holder,2,Wednesday,15,52.000000,5.929808,0.000000,17.150000,4.857916,0.673672,23.599350,0.819237,0.554829,-0.840447,2.120833,4.783333,9.454167,14.310833,15.892000
Short-Term Pass Holder,2,Wednesday,16,52.000000,5.414423,0.000000,22.566667,5.040351,0.698971,25.405142,0.930912,1.148516,1.201812,1.470833,3.550000,8.970833,14.590000,18.673667
Short-Term Pass Holder,2,Wednesday,17,52.000000,4.933974,0.000000,20.066667,4.753148,0.659143,22.592418,0.963351,1.149385,1.010419,0.808333,3.850000,7.195833,13.970833,18.069167
Short-Term Pass Holder,2,Wednesday,18,52.000000,4.278205,0.000000,14.400000,3.955128,0.548478,15.643034,0.924483,0.745364,-0.484378,0.708333,3.225000,7.095833,11.103333,13.499000
Short-Term Pass Holder,2,Wednesday,19,52.000000,3.305769,0.000000,16.833333,3.676017,0.509772,13.513103,1.112001,1.411771,2.337334,0.200000,1.891667,5.183333,9.794167,13.917833
Short-Term Pass Holder,2,Wednesday,20,52.000000,2.427885,0.000000,11.983333,3.014003,0.417967,9.084213,1.241411,1.380113,1.317229,0.137500,1.116667,4.208333,8.675000,10.963333
Short-Term Pass Holder,2,Wednesday,21,52.000000,1.832051,0.000000,9.166667,2.191427,0.303896,4.802351,1.196160,1.421834,1.545149,0.216667,1.000000,2.858333,6.245833,7.823667
Short-Term Pass Holder,2,Wednesday,22,52.000000,0.851923,0.000000,4.633333,1.203669,0.166919,1.448820,1.412885,1.618766,1.755225,0.000000,0.333333,1.166667,3.403333,4.318833
Short-Term Pass Holder,2,Wednesday,23,52.000000,0.603526,0.000000,5.266667,0.914441,0.126810,0.836202,1.515165,3.068059,12.893329,0.000000,0.325000,0.904167,1.982500,4.025667
Short-Term Pass Holder,3,Thursday,0,53.000000,0.452830,0.000000,3.166667,0.784395,0.107745,0.615275,1.732205,2.006042,3.599690,0.000000,0.000000,0.600000,2.040000,3.080000
Short-Term Pass Holder,3,Thursday,1,53.000000,0.416981,0.000000,4.833333,0.883735,0.121390,0.780988,2.119365,3.018066,11.397539,0.000000,0.000000,0.250000,2.000000,3.403333
Short-Term Pass Holder,3,Thursday,2,53.000000,0.435849,0.000000,6.383333,1.063403,0.146070,1.130827,2.439843,3.962930,19.021456,0.000000,0.000000,0.266667,2.240000,4.502667
Short-Term Pass Holder,3,Thursday,3,53.000000,0.182075,0.000000,3.000000,0.494930,0.067984,0.244956,2.718268,4.093038,20.336270,0.000000,0.000000,0.000000,1.000000,2.038000
Short-Term Pass Holder,3,Thursday,4,53.000000,0.166352,0.000000,2.500000,0.435589,0.059833,0.189738,2.618477,3.604803,15.734591,0.000000,0.000000,0.000000,1.000000,1.746000
Short-Term Pass Holder,3,Thursday,5,53.000000,0.163522,0.000000,2.000000,0.371847,0.051077,0.138270,2.273984,3.206462,11.807524,0.000000,0.000000,0.133333,0.856667,1.592667
Short-Term Pass Holder,3,Thursday,6,53.000000,0.287736,0.000000,2.133333,0.529999,0.072801,0.280899,1.841964,2.177728,4.280933,0.000000,0.000000,0.333333,1.443333,2.064000
Short-Term Pass Holder,3,Thursday,7,53.000000,0.470755,0.000000,3.650000,0.750455,0.103083,0.563183,1.594153,2.387354,6.171491,0.000000,0.183333,0.483333,2.113333,2.982667
Short-Term Pass Holder,3,Thursday,8,53.000000,0.859748,0.000000,3.200000,0.920014,0.126374,0.846426,1.070097,1.069743,0.261769,0.100000,0.533333,1.300000,2.806667,3.182667
Short-Term Pass Holder,3,Thursday,9,53.000000,1.511321,0.000000,4.916667,1.408835,0.193518,1.984816,0.932188,0.888930,-0.255269,0.366667,0.966667,2.500000,4.366667,4.812667
Short-Term Pass Holder,3,Thursday,10,53.000000,2.978616,0.000000,13.700000,2.817890,0.387067,7.940506,0.946040,1.568478,3.007217,0.983333,2.550000,4.000000,8.020000,11.247333
Short-Term Pass Holder,3,Thursday,11,53.000000,4.054403,0.000000,13.000000,3.674856,0.504780,13.504564,0.906386,1.007580,0.109427,1.083333,2.766667,5.600000,11.760000,12.714000
Short-Term Pass Holder,3,Thursday,12,53.000000,4.816038,0.000000,14.100000,4.077568,0.560097,16.626559,0.846664,0.534258,-0.800609,0.816667,4.116667,7.866667,12.500000,13.614667
Short-Term Pass Holder,3,Thursday,13,53.000000,5.639308,0.000000,16.083333,4.293527,0.589761,18.434371,0.761357,0.487349,-0.840650,2.333333,4.816667,9.200000,13.080000,14.783333
Short-Term Pass Holder,3,Thursday,14,53.000000,6.311321,0.000000,16.033333,4.782050,0.656865,22.868000,0.757694,0.287980,-1.161097,1.750000,5.750000,10.466667,14.233333,15.539333
Short-Term Pass Holder,3,Thursday,15,53.000000,7.000943,0.000000,21.550000,6.029591,0.828228,36.355966,0.861254,0.616652,-0.473902,1.166667,7.050000,10.200000,17.676667,21.151333
Short-Term Pass Holder,3,Thursday,16,53.000000,7.087421,0.000000,23.483333,6.017854,0.826616,36.214572,0.849089,0.649279,-0.332542,1.683333,6.250000,11.133333,16.273333,21.784667
Short-Term Pass Holder,3,Thursday,17,53.000000,5.939308,0.000000,18.616667,5.195485,0.713655,26.993067,0.874763,0.684432,-0.398547,1.083333,5.950000,7.850000,15.476667,18.001333
Short-Term Pass Holder,3,Thursday,18,53.000000,4.871069,0.000000,23.466667,5.141536,0.706244,26.435397,1.055525,1.341383,2.086484,0.316667,3.750000,8.150000,14.506667,19.575333
Short-Term Pass Holder,3,Thursday,19,53.000000,3.992767,0.000000,21.250000,4.372122,0.600557,19.115454,1.095011,1.572429,3.439914,0.266667,2.000000,6.350000,11.483333,17.332667
Short-Term Pass Holder,3,Thursday,20,53.000000,3.198428,0.000000,15.850000,3.896154,0.535178,15.180014,1.218147,1.553596,2.171915,0.250000,1.866667,5.316667,10.830000,15.382000
Short-Term Pass Holder,3,Thursday,21,53.000000,2.011321,0.000000,8.116667,2.229378,0.306229,4.970126,1.108415,1.288577,0.808765,0.133333,1.283333,2.566667,6.516667,8.108000
Short-Term Pass Holder,3,Thursday,22,53.000000,1.325157,0.000000,7.083333,1.762436,0.242089,3.106182,1.329983,1.739378,2.392882,0.100000,0.500000,1.583333,5.370000,6.563333
Short-Term Pass Holder,3,Thursday,23,53.000000,0.982704,0.000000,6.633333,1.342242,0.184371,1.801613,1.365865,2.152179,5.955833,0.000000,0.450000,1.683333,2.930000,5.818667
Short-Term Pass Holder,4,Friday,0,52.000000,0.514744,0.000000,2.766667,0.776490,0.107680,0.602937,1.508499,1.684046,2.046570,0.000000,0.050000,0.725000,2.455833,2.758167
Short-Term Pass Holder,4,Friday,1,52.000000,0.212179,0.000000,1.533333,0.418514,0.058037,0.175154,1.972452,2.295204,4.347977,0.000000,0.000000,0.183333,1.431667,1.499333
Short-Term Pass Holder,4,Friday,2,52.000000,0.144231,0.000000,2.466667,0.395645,0.054866,0.156535,2.743136,4.545197,24.013734,0.000000,0.000000,0.133333,0.800000,1.718667
Short-Term Pass Holder,4,Friday,3,52.000000,0.199679,0.000000,2.316667,0.517414,0.071752,0.267718,2.591225,2.864415,7.737550,0.000000,0.000000,0.004167,1.405833,2.078667
Short-Term Pass Holder,4,Friday,4,52.000000,0.195833,0.000000,2.700000,0.475922,0.065999,0.226502,2.430241,3.577935,15.193115,0.000000,0.000000,0.158333,1.000000,2.028500
Short-Term Pass Holder,4,Friday,5,52.000000,0.266026,0.000000,2.116667,0.463786,0.064316,0.215098,1.743389,2.020635,4.108433,0.000000,0.000000,0.341667,1.131667,1.683167
Short-Term Pass Holder,4,Friday,6,52.000000,0.315064,0.000000,1.900000,0.469265,0.065075,0.220210,1.489428,1.652921,2.299933,0.000000,0.016667,0.529167,1.157500,1.789500
Short-Term Pass Holder,4,Friday,7,52.000000,0.531090,0.000000,2.766667,0.680598,0.094382,0.463214,1.281512,1.513301,1.785067,0.000000,0.233333,0.754167,1.935833,2.537167
Short-Term Pass Holder,4,Friday,8,52.000000,1.021154,0.000000,5.300000,1.245581,0.172731,1.551472,1.219778,1.622265,2.200601,0.129167,0.508333,1.379167,3.663333,4.654000
Short-Term Pass Holder,4,Friday,9,52.000000,1.976923,0.000000,8.016667,2.086151,0.289297,4.352028,1.055252,1.108360,0.345934,0.350000,1.058333,3.270833,5.707500,7.455667
Short-Term Pass Holder,4,Friday,10,52.000000,3.643910,0.000000,16.566667,3.409958,0.472876,11.627811,0.935796,1.398840,2.764042,0.912500,2.875000,5.345833,9.468333,13.523667
Short-Term Pass Holder,4,Friday,11,52.000000,5.200962,0.000000,22.266667,4.834685,0.670450,23.374177,0.929575,1.378911,2.765306,0.937500,4.541667,7.891667,11.868333,21.085167
Short-Term Pass Holder,4,Friday,12,52.000000,6.165064,0.000000,32.816667,6.284525,0.871507,39.495253,1.019377,1.800743,5.021229,1.375000,4.575000,8.970833,16.322500,25.336667
Short-Term Pass Holder,4,Friday,13,52.000000,6.615705,0.000000,29.816667,6.265146,0.868819,39.252052,0.947011,1.508433,2.674940,2.020833,4.775000,8.716667,17.935000,25.413667
Short-Term Pass Holder,4,Friday,14,52.000000,7.671795,0.000000,23.433333,6.078432,0.842927,36.947337,0.792309,0.784764,-0.035144,2.879167,6.091667,11.233333,19.776667,22.447333
Short-Term Pass Holder,4,Friday,15,52.000000,7.918910,0.000000,29.733333,6.447202,0.894066,41.566416,0.814153,1.328725,2.052273,3.337500,6.866667,10.429167,22.269167,26.443833
Short-Term Pass Holder,4,Friday,16,52.000000,7.346474,0.000000,22.466667,5.737701,0.795676,32.921213,0.781014,1.036064,0.512214,3.012500,5.508333,10.237500,18.887500,22.390167
Short-Term Pass Holder,4,Friday,17,52.000000,7.183333,0.000000,29.766667,6.014226,0.834023,36.170915,0.837247,1.373831,2.628087,2.725000,6.100000,9.912500,17.548333,24.760167
Short-Term Pass Holder,4,Friday,18,52.000000,5.391987,0.000000,20.916667,5.068777,0.702913,25.692500,0.940057,1.166299,1.022827,1.245833,4.150000,8.279167,14.057500,19.964667
Short-Term Pass Holder,4,Friday,19,52.000000,3.942308,0.000000,16.400000,4.088732,0.567005,16.717728,1.037142,1.025110,0.400953,0.312500,2.158333,6.558333,11.095000,14.742500
Short-Term Pass Holder,4,Friday,20,52.000000,2.893910,0.000000,12.600000,3.347080,0.464156,11.202941,1.156594,1.294859,0.978284,0.095833,1.650000,4.766667,9.654167,12.243000
Short-Term Pass Holder,4,Friday,21,52.000000,1.896474,0.000000,9.000000,2.171268,0.301101,4.714405,1.144897,1.313326,1.174501,0.062500,1.125000,2.712500,6.069167,7.708000
Short-Term Pass Holder,4,Friday,22,52.000000,1.547436,0.000000,6.016667,1.698036,0.235475,2.883327,1.097322,1.145923,0.593355,0.145833,0.933333,2.483333,5.121667,5.982667
Short-Term Pass Holder,4,Friday,23,52.000000,1.429808,0.000000,9.333333,1.960765,0.271909,3.844601,1.371349,2.061770,4.955913,0.000000,0.791667,1.879167,5.188333,8.117833
Short-Term Pass Holder,5,Saturday,0,52.000000,1.091667,0.000000,8.583333,1.748593,0.242486,3.057576,1.601764,2.192165,5.754534,0.000000,0.141667,1.612500,4.357500,6.696333
Short-Term Pass Holder,5,Saturday,1,52.000000,0.957372,0.000000,5.416667,1.416101,0.196378,2.005342,1.479155,1.630542,2.033516,0.000000,0.200000,1.725000,3.731667,5.314667
Short-Term Pass Holder,5,Saturday,2,52.000000,0.626603,0.000000,4.950000,1.095248,0.151884,1.199567,1.747914,2.145661,4.633257,0.000000,0.000000,0.904167,3.075833,4.176500
Short-Term Pass Holder,5,Saturday,3,52.000000,0.237821,0.000000,1.966667,0.404268,0.056062,0.163433,1.699887,2.273859,5.985011,0.000000,0.000000,0.383333,1.040833,1.567167
Short-Term Pass Holder,5,Saturday,4,52.000000,0.189423,0.000000,2.000000,0.463810,0.064319,0.215120,2.448543,2.775689,7.406093,0.000000,0.000000,0.000000,1.127500,1.957500
Short-Term Pass Holder,5,Saturday,5,52.000000,0.159936,0.000000,2.416667,0.455351,0.063146,0.207345,2.847087,3.456873,12.850227,0.000000,0.000000,0.000000,1.100000,1.949167
Short-Term Pass Holder,5,Saturday,6,52.000000,0.245833,0.000000,2.416667,0.536905,0.074455,0.288267,2.184019,2.444830,5.689033,0.000000,0.000000,0.112500,1.555833,2.034167
Short-Term Pass Holder,5,Saturday,7,52.000000,0.745513,0.000000,5.933333,1.211519,0.168007,1.467779,1.625082,2.352411,6.279272,0.000000,0.150000,0.879167,3.078333,4.853833
Short-Term Pass Holder,5,Saturday,8,52.000000,1.795833,0.000000,12.200000,2.673414,0.370736,7.147145,1.488676,2.625161,7.501439,0.125000,0.850000,2.695833,6.707500,11.936500
Short-Term Pass Holder,5,Saturday,9,52.000000,3.264103,0.000000,12.350000,3.287408,0.455881,10.807052,1.007140,1.221675,1.090859,0.687500,2.383333,5.275000,11.158333,12.078000
Short-Term Pass Holder,5,Saturday,10,52.000000,6.232372,0.000000,23.783333,5.320883,0.737874,28.311791,0.853749,1.144583,1.481415,2.487500,5.150000,8.741667,16.127500,21.641333
Short-Term Pass Holder,5,Saturday,11,52.000000,9.888782,0.000000,30.983333,8.101139,1.123426,65.628461,0.819225,0.820590,0.237800,2.979167,8.808333,14.895833,26.557500,30.354333
Short-Term Pass Holder,5,Saturday,12,52.000000,13.406731,0.000000,35.383333,10.364522,1.437301,107.423325,0.773084,0.435326,-0.824019,3.154167,13.050000,18.745833,31.584167,34.754333
Short-Term Pass Holder,5,Saturday,13,52.000000,16.378846,0.000000,45.850000,12.568488,1.742936,157.966897,0.767361,0.362984,-0.833868,4.645833,15.775000,25.525000,35.351667,44.481500
Short-Term Pass Holder,5,Saturday,14,52.000000,18.946154,0.000000,62.033333,14.531888,2.015210,211.175758,0.767010,0.518016,0.022173,5.900000,19.683333,27.966667,40.325833,55.309833
Short-Term Pass Holder,5,Saturday,15,52.000000,19.705128,0.000000,66.233333,15.288346,2.120112,233.733513,0.775856,0.726772,0.657486,6.404167,19.891667,29.800000,41.202500,62.561333
Short-Term Pass Holder,5,Saturday,16,52.000000,17.455449,0.000000,61.900000,13.997160,1.941057,195.920487,0.801879,0.898125,1.183127,4.545833,18.591667,22.520833,37.695833,58.364000
