usertype,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
Short-Term Pass Holder,3,Thursday,21,53.000000,4.207547,0.000000,18.000000,4.592462,0.630823,21.090711,1.091482,1.334483,1.325893,0.000000,3.000000,6.000000,13.200000,17.480000
Short-Term Pass Holder,3,Thursday,22,53.000000,3.735849,0.000000,16.000000,4.238790,0.582243,17.967344,1.134626,1.434679,1.395937,1.000000,2.000000,6.000000,13.400000,15.480000
Short-Term Pass Holder,3,Thursday,23,53.000000,1.584906,0.000000,9.000000,1.875284,0.257590,3.516691,1.183215,1.489485,3.209007,0.000000,1.000000,2.000000,4.400000,6.920000
Short-Term Pass Holder,4,Friday,0,52.000000,1.403846,0.000000,6.000000,2.012311,0.279057,4.049397,1.433427,1.294727,0.403593,0.000000,0.000000,2.000000,6.000000,6.000000
Short-Term Pass Holder,4,Friday,1,52.000000,0.519231,0.000000,5.000000,1.111268,0.154105,1.234917,2.140220,2.490705,6.118138,0.000000,0.000000,0.250000,3.000000,4.490000
Short-Term Pass Holder,4,Friday,2,52.000000,0.576923,0.000000,13.000000,1.882282,0.261026,3.542986,3.262623,5.911576,38.757765,0.000000,0.000000,0.250000,2.000000,7.900000
Short-Term Pass Holder,4,Friday,3,52.000000,0.288462,0.000000,8.000000,1.160401,0.160919,1.346531,4.022724,6.059811,39.959269,0.000000,0.000000,0.000000,1.000000,4.940000
Short-Term Pass Holder,4,Friday,4,52.000000,0.423077,0.000000,5.000000,1.054331,0.146209,1.111614,2.492055,3.238126,10.532708,0.000000,0.000000,0.000000,2.350000,4.490000
Short-Term Pass Holder,4,Friday,5,52.000000,0.557692,0.000000,8.000000,1.289679,0.178846,1.663273,2.312529,4.202401,21.942005,0.000000,0.000000,1.000000,2.450000,5.450000
Short-Term Pass Holder,4,Friday,6,52.000000,0.538462,0.000000,3.000000,0.850871,0.117995,0.723982,1.580189,1.265761,0.225341,0.000000,0.000000,1.000000,2.000000,2.490000
Short-Term Pass Holder,4,Friday,7,52.000000,1.307692,0.000000,8.000000,1.698194,0.235497,2.883861,1.298619,1.693554,3.496887,0.000000,1.000000,2.000000,4.000000,6.470000
Short-Term Pass Holder,4,Friday,8,52.000000,2.000000,0.000000,7.000000,1.990172,0.275987,3.960784,0.995086,0.853700,-0.319501,0.000000,1.000000,3.000000,6.000000,6.490000
Short-Term Pass Holder,4,Friday,9,52.000000,3.788462,0.000000,17.000000,4.084099,0.566363,16.679864,1.078036,1.606097,2.447428,1.000000,2.000000,6.000000,12.350000,16.490000
Short-Term Pass Holder,4,Friday,10,52.000000,6.096154,0.000000,20.000000,5.481733,0.760180,30.049397,0.899212,1.009548,0.403329,2.000000,4.500000,9.000000,17.900000,20.000000
Short-Term Pass Holder,4,Friday,11,52.000000,9.076923,0.000000,41.000000,8.305080,1.151707,68.974359,0.914966,1.493934,3.252511,2.750000,7.000000,14.250000,21.900000,35.390000
Short-Term Pass Holder,4,Friday,12,52.000000,10.596154,0.000000,53.000000,10.776262,1.494399,116.127828,1.016998,1.602561,3.736449,2.000000,6.500000,17.250000,25.450000,45.860000
Short-Term Pass Holder,4,Friday,13,52.000000,10.269231,0.000000,46.000000,10.126872,1.404345,102.553544,0.986137,1.592354,2.915681,2.000000,6.500000,16.000000,27.450000,43.450000
Short-Term Pass Holder,4,Friday,14,52.000000,11.807692,0.000000,35.000000,9.810036,1.360407,96.236802,0.830817,0.836994,-0.210249,4.000000,9.500000,18.250000,31.900000,34.490000
Short-Term Pass Holder,4,Friday,15,52.000000,12.692308,0.000000,39.000000,9.598894,1.331127,92.138763,0.756276,0.660789,-0.063578,5.000000,11.500000,18.000000,30.350000,35.940000
Short-Term Pass Holder,4,Friday,16,52.000000,12.750000,0.000000,44.000000,10.077883,1.397551,101.563725,0.790422,1.049717,0.706117,5.750000,11.000000,17.250000,31.450000,37.880000
Short-Term Pass Holder,4,Friday,17,52.000000,12.596154,0.000000,44.000000,10.460495,1.450610,109.421946,0.830451,1.170812,1.262753,4.750000,10.500000,18.500000,34.050000,41.960000
Short-Term Pass Holder,4,Friday,18,52.000000,10.288462,0.000000,29.000000,8.230352,1.141344,67.738688,0.799959,0.589699,-0.736972,3.000000,8.500000,16.000000,24.900000,28.490000
Short-Term Pass Holder,4,Friday,19,52.000000,8.307692,0.000000,41.000000,8.449477,1.171732,71.393665,1.017067,1.596904,3.364277,1.750000,6.000000,13.000000,21.900000,34.880000
Short-Term Pass Holder,4,Friday,20,52.000000,5.980769,0.000000,25.000000,6.878470,0.953872,47.313348,1.150098,1.135029,0.312433,0.000000,3.000000,11.000000,18.900000,23.980000
Short-Term Pass Holder,4,Friday,21,52.000000,4.115385,0.000000,28.000000,5.211804,0.722747,27.162896,1.266420,2.428660,8.210204,0.000000,2.500000,6.250000,11.800000,22.900000
Short-Term Pass Holder,4,Friday,22,52.000000,3.384615,0.000000,15.000000,3.956399,0.548654,15.653092,1.168936,1.375697,1.141926,0.000000,2.000000,5.000000,12.450000,13.980000
Short-Term Pass Holder,4,Friday,23,52.000000,3.192308,0.000000,23.000000,4.785757,0.663665,22.903469,1.499153,2.302037,5.999142,0.000000,1.500000,4.250000,12.250000,19.940000
Short-Term Pass Holder,5,Saturday,0,52.000000,2.153846,0.000000,14.000000,2.926449,0.405825,8.564103,1.358708,1.985501,5.097935,0.000000,1.000000,3.250000,6.450000,12.470000
Short-Term Pass Holder,5,Saturday,1,52.000000,2.153846,0.000000,11.000000,2.933141,0.406754,8.603318,1.361816,1.544520,1.751553,0.000000,1.000000,3.250000,8.900000,10.490000
Short-Term Pass Holder,5,Saturday,2,52.000000,1.153846,0.000000,9.000000,2.080579,0.288524,4.328808,1.803168,2.245877,5.036079,0.000000,0.000000,2.000000,5.450000,8.490000
Short-Term Pass Holder,5,Saturday,3,52.000000,1.000000,0.000000,10.000000,1.970369,0.273241,3.882353,1.970369,2.671089,8.255696,0.000000,0.000000,1.000000,4.450000,7.960000
Short-Term Pass Holder,5,Saturday,4,52.000000,0.134615,0.000000,2.000000,0.397485,0.055121,0.157994,2.952742,3.123461,10.005074,0.000000,0.000000,0.000000,1.000000,1.490000
Short-Term Pass Holder,5,Saturday,5,52.000000,0.269231,0.000000,5.000000,0.931273,0.129144,0.867270,3.459015,3.819063,15.043207,0.000000,0.000000,0.000000,2.450000,3.980000
Short-Term Pass Holder,5,Saturday,6,52.000000,0.423077,0.000000,4.000000,0.996979,0.138256,0.993967,2.356495,2.504806,5.698407,0.000000,0.000000,0.000000,2.450000,4.000000
Short-Term Pass Holder,5,Saturday,7,52.000000,1.115385,0.000000,11.000000,2.111164,0.292766,4.457014,1.892768,2.898048,9.780122,0.000000,0.000000,1.250000,5.450000,8.960000
Short-Term Pass Holder,5,Saturday,8,52.000000,3.269231,0.000000,18.000000,4.049282,0.561534,16.396682,1.238604,1.648568,3.059702,0.000000,1.500000,5.000000,10.000000,16.470000
Short-Term Pass Holder,5,Saturday,9,52.000000,4.826923,0.000000,20.000000,4.693430,0.650862,22.028281,0.972344,1.566588,3.099428,1.000000,4.000000,7.000000,13.700000,20.000000
Short-Term Pass Holder,5,Saturday,10,52.000000,9.557692,0.000000,36.000000,8.516221,1.180987,72.526018,0.891033,0.942918,0.526812,2.000000,7.500000,15.250000,23.350000,32.430000
Short-Term Pass Holder,5,Saturday,11,52.000000,13.346154,0.000000,54.000000,11.221276,1.556111,125.917044,0.840787,1.365343,2.946319,4.000000,13.000000,19.000000,30.350000,49.920000
Short-Term Pass Holder,5,Saturday,12,52.000000,18.480769,0.000000,61.000000,15.289995,2.120341,233.783937,0.827346,0.770358,-0.096807,4.000000,15.500000,29.000000,45.350000,55.900000
Short-Term Pass Holder,5,Saturday,13,52.000000,22.192308,0.000000,59.000000,16.248123,2.253209,264.001508,0.732151,0.266695,-1.025427,6.750000,22.000000,35.000000,47.250000,55.430000
Short-Term Pass Holder,5,Saturday,14,52.000000,25.250000,0.000000,64.000000,18.538645,2.570848,343.681373,0.734204,0.281486,-0.890550,9.500000,26.500000,39.000000,58.150000,63.490000
Short-Term Pass Holder,5,Saturday,15,52.000000,26.557692,0.000000,64.000000,18.043970,2.502248,325.584842,0.679425,0.073229,-0.851430,11.000000,29.500000,40.000000,58.350000,62.980000
Short-Term Pass Holder,5,Saturday,16,52.000000,26.807692,0.000000,83.000000,19.747463,2.738480,389.962293,0.736634,0.468195,-0.057371,10.000000,27.500000,38.250000,58.000000,74.330000
Short-Term Pass Holder,5,Saturday,17,52.000000,23.115385,0.000000,61.000000,17.345004,2.405319,300.849170,0.750366,0.189144,-1.078198,5.500000,23.500000,37.000000,49.700000,57.940000
Short-Term Pass Holder,5,Saturday,18,52.000000,17.846154,0.000000,47.000000,14.639973,2.030199,214.328808,0.820343,0.311541,-1.142167,3.750000,18.500000,31.000000,42.800000,47.000000
Short-Term Pass Holder,5,Saturday,19,52.000000,13.384615,0.000000,61.000000,13.951110,1.934671,194.633484,1.042324,1.235533,1.562899,2.000000,10.500000,21.000000,36.250000,54.370000
Short-Term Pass Holder,5,Saturday,20,52.000000,9.230769,0.000000,35.000000,9.785174,1.356959,95.749623,1.060060,0.903738,-0.202689,1.000000,6.500000,18.000000,27.900000,32.960000
Short-Term Pass Holder,5,Saturday,21,52.000000,7.519231,0.000000,43.000000,9.106107,1.262790,82.921192,1.211042,1.833356,3.788933,1.000000,4.000000,12.000000,26.450000,35.350000
Short-Term Pass Holder,5,Saturday,22,52.000000,4.134615,0.000000,17.000000,4.601913,0.638170,21.177602,1.113021,1.011201,0.002235,0.000000,2.000000,7.000000,12.450000,15.470000
Short-Term Pass Holder,5,Saturday,23,52.000000,4.307692,0.000000,62.000000,8.914712,1.236248,79.472097,2.069487,5.531731,35.572817,0.000000,2.000000,6.000000,11.450000,37.010000
Short-Term Pass Holder,6,Sunday,0,52.000000,2.480769,0.000000,14.000000,3.369357,0.467246,11.352564,1.358190,1.781757,3.114825,0.000000,1.000000,4.000000,9.800000,12.980000
Short-Term Pass Holder,6,Sunday,1,52.000000,1.153846,0.000000,6.000000,1.446898,0.200649,2.093514,1.253978,1.538499,2.311555,0.000000,1.000000,2.000000,3.900000,5.490000
Short-Term Pass Holder,6,Sunday,2,52.000000,1.423077,0.000000,8.000000,2.003391,0.277820,4.013575,1.407788,1.715063,2.976775,0.000000,0.000000,2.000000,4.900000,8.000000
Short-Term Pass Holder,6,Sunday,3,52.000000,0.903846,0.000000,7.000000,1.659903,0.230187,2.755279,1.836489,2.111586,3.902476,0.000000,0.000000,1.000000,5.000000,5.980000
Short-Term Pass Holder,6,Sunday,4,52.000000,0.346154,0.000000,5.000000,1.007513,0.139717,1.015083,2.910594,3.431219,11.922884,0.000000,0.000000,0.000000,2.450000,4.490000
Short-Term Pass Holder,6,Sunday,5,52.000000,0.230769,0.000000,3.000000,0.614063,0.085155,0.377074,2.660942,2.998518,9.268690,0.000000,0.000000,0.000000,1.450000,2.490000
Short-Term Pass Holder,6,Sunday,6,52.000000,0.423077,0.000000,4.000000,0.871018,0.120788,0.758673,2.058770,2.559834,6.793764,0.000000,0.000000,1.000000,2.450000,3.490000
Short-Term Pass Holder,6,Sunday,7,52.000000,1.653846,0.000000,14.000000,2.820684,0.391159,7.956259,1.705530,2.789151,9.225634,0.000000,0.000000,2.250000,5.450000,12.980000
Short-Term Pass Holder,6,Sunday,8,52.000000,2.307692,0.000000,10.000000,2.578482,0.357571,6.648567,1.117342,1.279316,0.810589,0.000000,1.500000,3.000000,7.450000,8.980000
Short-Term Pass Holder,6,Sunday,9,52.000000,5.750000,0.000000,30.000000,6.549585,0.908264,42.897059,1.139058,2.159760,5.337692,1.750000,4.000000,7.250000,17.250000,29.490000
Short-Term Pass Holder,6,Sunday,10,52.000000,9.788462,0.000000,39.000000,9.790625,1.357715,95.856335,1.000221,1.325791,1.313345,2.750000,6.500000,15.250000,30.800000,37.470000
Short-Term Pass Holder,6,Sunday,11,52.000000,13.865385,0.000000,49.000000,11.272087,1.563157,127.059955,0.812966,1.050341,1.121983,4.750000,11.500000,20.500000,31.450000,46.960000
Short-Term Pass Holder,6,Sunday,12,52.000000,17.134615,0.000000,53.000000,13.410603,1.859716,179.844268,0.782661,0.863018,0.478846,8.000000,15.500000,25.250000,45.000000,52.490000
Short-Term Pass Holder,6,Sunday,13,52.000000,19.134615,0.000000,59.000000,14.427682,2.000759,208.157994,0.754009,0.443076,-0.362776,7.000000,20.500000,26.250000,41.450000,51.860000
Short-Term Pass Holder,6,Sunday,14,52.000000,19.211538,0.000000,67.000000,15.706045,2.178037,246.679864,0.817532,0.890247,0.696732,5.000000,17.000000,29.750000,42.900000,63.430000
Short-Term Pass Holder,6,Sunday,15,52.000000,19.942308,0.000000,59.000000,15.707390,2.178223,246.722097,0.787642,0.510850,-0.738145,6.750000,16.000000,32.250000,44.800000,55.430000
Short-Term Pass Holder,6,Sunday,16,52.000000,20.057692,0.000000,52.000000,15.642343,2.169203,244.682881,0.779868,0.289899,-1.242446,5.000000,19.000000,32.500000,45.000000,48.430000
Short-Term Pass Holder,6,Sunday,17,52.000000,18.576923,0.000000,61.000000,15.320557,2.124579,234.719457,0.824709,0.613503,-0.453391,5.000000,15.500000,30.750000,43.000000,52.840000
Short-Term Pass Holder,6,Sunday,18,52.000000,14.019231,0.000000,54.000000,13.040646,1.808412,170.058446,0.930197,0.956115,0.641049,2.000000,12.500000,21.500000,36.350000,49.920000
Short-Term Pass Holder,6,Sunday,19,52.000000,10.615385,0.000000,42.000000,10.566603,1.465324,111.653092,0.995405,1.122340,0.582961,2.000000,7.000000,14.250000,30.900000,38.430000
Short-Term Pass Holder,6,Sunday,20,52.000000,8.038462,0.000000,33.000000,8.900235,1.234240,79.214178,1.107206,1.372325,1.275944,1.000000,6.000000,12.250000,27.250000,33.000000
Short-Term Pass Holder,6,Sunday,21,52.000000,6.076923,0.000000,45.000000,8.267219,1.146457,68.346908,1.360428,2.778541,10.132607,0.000000,4.000000,9.000000,17.900000,38.370000
Short-Term Pass Holder,6,Sunday,22,52.000000,3.711538,0.000000,16.000000,4.141310,0.574296,17.150452,1.115793,1.324494,1.227460,0.000000,2.000000,6.000000,12.450000,15.490000
Short-Term Pass Holder,6,Sunday,23,52.000000,1.980769,0.000000,10.000000,2.796990,0.387873,7.823152,1.412073,1.390480,0.810045,0.000000,0.500000,3.000000,8.000000,8.980000
